05.03.2015 12:23;A;19
05.03.2015 12:38;B;16
05.03.2015 13:13;A;16
05.03.2015 13:18;B;19
05.03.2015 13:18;A;15
05.03.2015 13:58;B;19
05.03.2015 13:59;C;22
05.03.2015 14:06;B;17
05.03.2015 14:20;C;21
05.03.2015 14:29;A;12
05.03.2015 14:39;C;23
05.03.2015 14:40;B;19
05.03.2015 15:00;C;22
05.03.2015 15:02;C;23
05.03.2015 15:06;C;24
05.03.2015 15:16;B;20
05.03.2015 15:55;A;15
05.03.2015 16:01;C;21
05.03.2015 16:03;C;21
05.03.2015 16:29;A;8
05.03.2015 16:29;C;22
05.03.2015 16:35;C;21
05.03.2015 17:00;C;24
05.03.2015 17:03;B;19
05.03.2015 17:14;A;11
05.03.2015 17:18;C;24
05.03.2015 17:24;B;18
05.03.2015 17:56;C;23
05.03.2015 18:02;B;17
05.03.2015 18:03;C;22
05.03.2015 18:11;C;21
05.03.2015 18:38;A;16
05.03.2015 18:49;B;20
05.03.2015 18:55;A;5
05.03.2015 19:12;B;20
05.03.2015 19:23;C;23
05.03.2015 19:28;A;13
05.03.2015 19:36;C;22
05.03.2015 19:47;C;22
05.03.2015 20:11;C;23
05.03.2015 20:30;B;17
05.03.2015 20:41;A;16
05.03.2015 21:07;A;15
05.03.2015 21:11;A;13
05.03.2015 21:13;C;21
05.03.2015 21:24;A;13
05.03.2015 21:33;C;23
05.03.2015 21:36;C;23
05.03.2015 21:42;C;24
05.03.2015 21:54;B;20
05.03.2015 21:59;C;21
05.03.2015 22:52;A;12
05.03.2015 22:55;A;15
05.03.2015 22:59;C;24
05.03.2015 23:00;B;20
05.03.2015 23:41;A;16
05.03.2015 23:46;B;19
06.03.2015 0:01;A;16
06.03.2015 0:06;A;9
06.03.2015 0:12;C;23
06.03.2015 0:15;C;22
06.03.2015 0:18;C;21
06.03.2015 0:22;B;18
06.03.2015 0:38;C;24
06.03.2015 1:29;C;22
06.03.2015 1:54;A;9
06.03.2015 2:02;B;19
06.03.2015 2:16;C;21
06.03.2015 2:43;B;21
06.03.2015 2:47;B;20
06.03.2015 3:01;A;8
06.03.2015 3:11;B;19
06.03.2015 3:15;C;21
06.03.2015 3:37;A;14
06.03.2015 3:40;A;13
06.03.2015 4:37;C;24
06.03.2015 4:42;C;24
06.03.2015 4:43;C;23
06.03.2015 4:52;C;23
06.03.2015 6:01;A;16
06.03.2015 6:04;A;12
06.03.2015 6:25;A;8
06.03.2015 6:33;A;12
06.03.2015 6:37;A;14
06.03.2015 7:01;B;20
06.03.2015 7:08;C;22
06.03.2015 7:23;B;17
06.03.2015 7:45;C;22
06.03.2015 7:50;A;14
06.03.2015 8:02;C;24
06.03.2015 8:08;C;23
06.03.2015 8:14;B;17
06.03.2015 8:20;A;15
06.03.2015 8:22;B;19
06.03.2015 8:26;A;13
06.03.2015 8:28;C;23
06.03.2015 8:33;C;23
06.03.2015 8:37;B;18
06.03.2015 8:45;C;24
06.03.2015 9:03;C;23
06.03.2015 9:29;A;14
06.03.2015 9:37;C;24
06.03.2015 10:13;A;16
06.03.2015 10:25;C;24
06.03.2015 10:26;A;6
06.03.2015 10:41;C;23
06.03.2015 10:46;C;24
06.03.2015 10:55;A;12
06.03.2015 11:41;C;24
06.03.2015 11:54;C;21
06.03.2015 12:13;C;23
06.03.2015 12:18;C;22
06.03.2015 12:20;B;18
06.03.2015 12:24;B;21
06.03.2015 12:57;A;14
06.03.2015 13:06;A;8
06.03.2015 13:06;B;18
06.03.2015 14:06;C;22
06.03.2015 14:09;A;14
06.03.2015 14:13;B;18
06.03.2015 14:22;C;22
06.03.2015 14:43;C;23
06.03.2015 15:00;C;22
06.03.2015 15:08;C;22
06.03.2015 15:15;C;23
06.03.2015 15:37;B;18
06.03.2015 15:50;B;16
06.03.2015 16:06;B;20
06.03.2015 16:26;C;23
06.03.2015 16:34;C;22
06.03.2015 16:34;B;18
06.03.2015 16:40;C;22
06.03.2015 16:42;B;18
06.03.2015 17:02;A;11
06.03.2015 17:07;A;9
06.03.2015 17:25;C;24
06.03.2015 17:53;C;24
06.03.2015 17:57;B;18
06.03.2015 18:11;C;24
06.03.2015 18:44;C;23
06.03.2015 18:50;C;23
06.03.2015 20:10;C;21
06.03.2015 20:33;B;18
06.03.2015 20:40;C;24
06.03.2015 20:47;A;13
06.03.2015 21:01;A;6
06.03.2015 21:03;B;20
06.03.2015 21:07;A;12
06.03.2015 21:20;B;20
06.03.2015 21:25;C;24
06.03.2015 21:28;C;22
06.03.2015 21:44;B;17
06.03.2015 22:16;B;20
06.03.2015 22:45;B;18
06.03.2015 22:58;A;10
06.03.2015 23:04;C;22
06.03.2015 23:10;B;17
06.03.2015 23:29;C;24
06.03.2015 23:33;C;21
06.03.2015 23:50;B;20
07.03.2015 0:14;C;23
07.03.2015 0:24;B;19
07.03.2015 0:27;C;23
07.03.2015 0:35;C;24
07.03.2015 0:56;C;22
07.03.2015 1:07;B;18
07.03.2015 1:08;C;21
07.03.2015 1:12;A;7
07.03.2015 1:14;A;10
07.03.2015 1:32;A;13
07.03.2015 1:37;C;24
07.03.2015 2:58;B;18
07.03.2015 2:58;A;12
07.03.2015 3:05;C;23
07.03.2015 3:11;B;20
07.03.2015 3:41;B;20
07.03.2015 3:45;A;8
07.03.2015 4:54;C;23
07.03.2015 5:07;C;22
07.03.2015 5:18;C;21
07.03.2015 5:26;A;12
07.03.2015 5:27;C;22
07.03.2015 5:30;C;22
07.03.2015 5:51;C;21
07.03.2015 5:52;A;16
07.03.2015 6:03;C;23
07.03.2015 6:16;C;23
07.03.2015 6:19;A;15
07.03.2015 6:52;C;23
07.03.2015 6:56;C;23
07.03.2015 7:02;C;22
07.03.2015 7:02;A;13
07.03.2015 7:15;A;10
07.03.2015 7:19;C;24
07.03.2015 7:22;C;23
07.03.2015 7:22;B;19
07.03.2015 7:25;C;21
07.03.2015 7:33;B;18
07.03.2015 7:40;B;19
07.03.2015 7:54;B;21
07.03.2015 8:27;C;23
07.03.2015 8:29;A;16
07.03.2015 8:33;B;16
07.03.2015 8:45;C;23
07.03.2015 9:07;B;19
07.03.2015 9:13;A;11
07.03.2015 9:15;C;23
07.03.2015 9:25;A;10
07.03.2015 10:03;C;21
07.03.2015 10:12;B;19
07.03.2015 10:20;C;24
07.03.2015 10:22;A;15
07.03.2015 10:28;C;21
07.03.2015 10:47;A;15
07.03.2015 10:49;B;17
07.03.2015 10:59;B;20
07.03.2015 11:03;C;24
07.03.2015 11:06;C;22
07.03.2015 11:09;C;23
07.03.2015 11:35;A;15
07.03.2015 11:38;C;24
07.03.2015 11:41;C;22
07.03.2015 11:46;B;19
07.03.2015 11:59;B;19
07.03.2015 12:18;C;21
07.03.2015 13:09;C;23
07.03.2015 13:31;B;20
07.03.2015 13:38;A;14
07.03.2015 13:44;C;22
07.03.2015 13:53;B;18
07.03.2015 14:08;A;14
07.03.2015 14:12;B;20
07.03.2015 14:12;C;24
07.03.2015 14:57;B;17
07.03.2015 15:07;C;24
07.03.2015 15:15;C;22
07.03.2015 15:17;B;19
07.03.2015 15:20;B;18
07.03.2015 15:36;C;24
07.03.2015 15:38;B;17
07.03.2015 15:58;C;24
07.03.2015 16:16;B;20
07.03.2015 16:26;C;24
07.03.2015 16:35;C;21
07.03.2015 16:38;B;17
07.03.2015 16:49;C;21
07.03.2015 16:56;C;21
07.03.2015 16:58;C;23
07.03.2015 17:08;C;24
07.03.2015 17:24;C;23
07.03.2015 17:26;B;17
07.03.2015 17:37;C;24
07.03.2015 17:40;B;18
07.03.2015 17:43;A;8
07.03.2015 17:43;B;18
07.03.2015 17:46;C;23
07.03.2015 18:36;C;23
07.03.2015 18:44;C;22
07.03.2015 19:17;C;22
07.03.2015 19:22;C;23
07.03.2015 19:27;A;13
07.03.2015 19:28;A;15
07.03.2015 19:33;B;18
07.03.2015 19:47;C;23
07.03.2015 20:00;A;14
07.03.2015 20:21;B;20
07.03.2015 20:32;C;22
07.03.2015 20:41;A;10
07.03.2015 21:05;C;24
07.03.2015 21:13;C;23
07.03.2015 21:27;C;22
07.03.2015 21:29;C;22
07.03.2015 21:34;C;23
07.03.2015 21:52;C;24
07.03.2015 22:20;A;16
07.03.2015 22:25;B;20
07.03.2015 22:42;A;16
07.03.2015 22:44;A;12
07.03.2015 22:56;C;24
07.03.2015 23:02;C;22
